174756,1,秋叶原 CHL-030 HDMI线 高清视频线 电脑接电视线 3米,47.50
148461,1,罗技 M170 无线鼠标 灰色,59.00
798,1,TP-LINK TL-SF1005+ 5口百兆交换机 白色,46.60
175638,1,秋叶原 Q-506 2米 超五类网线,10.50
144421,1,金士顿（Kingston）DT100G3 16GB USB3.0...,38.21
136666,1,金士顿 DDR3 1600笔记本内存 4G,329.00
163949,1,华视 电子 CVR-100UC 第二三代身份证读卡器 身份扫描仪...,1500.00
144452,1,闪迪（SanDisk）酷铄(CZ73) 32GB 金属U盘 US...,69.20
176120,1,绿联 10315 1.5米 圆线 公母电脑连接线/数据线/USB延长线,20.00
175171,1,品胜 季风 多合一读卡器,34.00
135635,1,西部数据 WDBUZG0010BB Elements新元素系列 ...,587.10
166790,1,得力 3930 一体式翻页激光笔,100.00
137789,1,西部数据 WDBUZG0010BBK 新元素系列2.5英寸USB...,395.00
167675,1,闪迪 CZ48 128G 高速USB3.0 U盘,330.00
177649,1,西部数据 1TB 2.5英寸 经典黑 移动硬盘 WDBYNN00...,399.00
174291,1,得力 NO.2802 翻页笔PPT商务激光红外线笔会议演讲投影笔,45.20
165992,1,希捷 移动硬盘 STDR4000300 2.5英寸 Backup...,1099.00
181068,1,秋叶原 VGA线 5米 连接线 纯铜VGA视频线,79.00
147440,1,秋叶原 Q-506 超五类网线 3米 (单位:根),11.80
166672,1,TP-LINK 路由器 WDR5600 无线路由器 穿墙WiFi王,169.00
161846,1,希捷 ST1000DM003/010 希捷1t 电脑机械硬盘台式...,379.00
191217,1,JH晶华 6类通用网线跳线 灰色1米 1米,4.85
181613,1,联想 K5819 超薄有线 巧克力键盘 经久耐用 防泼溅设计 黑色,86.00
192420,1,戴尔 MS111 有线鼠标 黑色,47.00
180258,1,TP-LINK TL-SF1008+ 8口百兆交换机,71.00
173496,1,联想 10.1英寸MIIX320 4G/64G 平板电脑二合一,2500.00
148442,1,罗技 M546 无线鼠标 黑色,150.00
151348,1,闪迪（SanDisk）酷晶（CZ71）8GB U盘,39.50
177206,1,绿联 30298 USB转RJ45网线接口 USB分线器2.0 ...,69.00
136192,1,山泽 SZW-1100 工程级超五类网线 10米 蓝色,21.75
155305,1,国产 5米2芯 单股纯铜电话线,11.70
287,1,TP-LINK TL-SF1008VE 8口百兆VLAN交换机,100.00
167000,1,索尼 PX470 4GB录音笔,499.00
148440,1,罗技 MK235 无线键鼠套装,106.10
179971,1,绿联 20210 USB转RS232 串口线转换器母头,55.00
148278,1,闪迪 SDSDUNB-016G-ZN3IN C10高速48M/S...,55.70
165005,1,罗技 经典K100 黑色 台式机键盘 PS/2,50.00
171015,1,得力 DELI 3715 办公USB高精度光学有线鼠标 移动精准...,31.80
114513,1,罗技 K270 无线键盘,116.10
170644,1,秋叶原 Q-569 纯铜六类网线 3米,21.60
192416,1,戴尔 KB-212 有线键盘 黑色,58.00
142298,1,吉选（Gesobyte) M900 USB有线鼠标 黑色 黑色,9.80
137790,1,希捷 BACKUP PLUS睿品升级版 2.5英寸 USB3.0...,419.00
168237,1,得力 3930 可翻页激光笔 红光会议遥控笔,100.00
1078,1,华硕 SDRW-08U7M-U 兼容苹果MAC系统外置光驱DVD...,384.00
137189,1,罗技 C270 高清网络摄像头,153.00
175401,1,国产 5米 电话线,6.50
168552,1,希捷 1T 2.5英寸 USB3.0移动硬盘+硬盘包,550.00
164764,1,安普 8-1375191-1 超五类信息模块 RJ45网络模块,28.50
170913,1,小米路由器3C智能wifi穿墙王无线家用高速四天线,98.01
192578,1,TP-LINK TL-EC600-2 六类非屏蔽网络跳线 2米 灰,29.00
137184,1,TP-LINK TL-WDN5200 11AC双频无线USB网卡,95.00
168593,1,秋叶原 QF7600 无氧铜线 2芯电话线 200米/卷,96.00
136284,1,罗技 MK270 无线键鼠套装 黑,110.60
155175,1,金士顿 32GB CLASS10 32GB CLASS10 TF...,103.80
161832,1,西部数据 WD60EJRX硬盘 西数 6T 紫盘 6TB SA...,1492.00
179301,1,安普 8-554720-3 原装超五类 8位非屏蔽 网络水晶头 ...,180.00
170638,1,秋叶原 六类网线 Q-569 纯铜 六类屏蔽网线 1.5米,17.80
144429,1,闪迪（SanDisk）酷晶（CZ71）16GB U盘,43.46
152926,1,雷柏 M10 无线光学鼠标 黑,39.69
180193,1,赛康 3米 usb打印机数据线 方口打印线 双屏蔽,25.50
167919,1,罗技 LS1 鼠标 USB有线激光鼠标 黑色绿边,89.20
175675,1,爱国者 L8202 64G 写保护功能 防病毒入侵 U盘,187.00
462,1,闪迪 SDSSDA-240G-Z25 加强版 240G 2.5寸...,703.00
193027,1,闪迪 A1 TF卡 64G 读速100MB/s 红金色,229.00
154634,1,LG 光驱 8倍速 USB2.0接口 外置DVD光驱刻录机 黑色...,199.00
166681,1,闪迪 CZ600 16g 高速USB3.0商务 u盘 替CZ80...,48.00
175994,1,金士顿 DTSE9G2 64GB U盘 USB3.0 金属银色...,197.00
498,1,西部数据 WD10EZEX 蓝盘 1TB SATA6Gb/s 7...,403.70
180884,1,品胜 季风 多合一读卡器,34.00
140276,1,希捷（seagate）STEA2000400,548.46
152869,1,双飞燕 KB-8 USB接口 有线键盘,60.00
165187,1,索尼 ICD-UX560F录音笔 录音棒,921.00
155280,1,金士顿 SD CLASS10 16G SD卡 16g内存卡 大卡...,58.00
176060,1,诺为 N99C 激光投影笔 ppt翻页笔 多媒体教学遥控笔,119.00
179991,1,秋叶原 Q-601 2M HDMI数字高清线 2.0版,49.00
151344,1,金士顿（Kingston）DT100G3 32GB U盘（黑色）,68.71
144443,1,三星（SAMSUNG）64G 全金属五防 USB3.0 高速闪存...,138.50
165205,1,友讯 D-Link 5米 六类非屏蔽网线,54.00
179566,1,绿联 20122 DVI公转VGA 母转电脑转接头,20.00
181628,1,联想 M100 有线USB鼠标 黑,29.00
179621,1,三星德乐 D3/1600 4G 台式机内存条 黑,309.00
140275,1,希捷（seagate）STEA1000400,365.31
168239,1,得力 3934 电子激光教鞭笔 可伸缩 红光（混色）,19.20
137278,1,安普 6-219586-4 原装超五类网线 蓝箱 305M,659.00
148378,1,国产 8口 集线器8口迅捷,63.70
154546,1,金士顿（Kingston）U盘 DTSE9 8GB,39.50
173770,1,华为(HUAWEI)M3 青春版CPN-AL00皎月白32GB ...,1781.01
191201,1,JH晶华 六类通用网线跳线 蓝色3米 3米,7.82
114515,1,罗技 MK275 无线光电键鼠套装 鼠标键盘套装,117.00
161419,1,海康威视（HIKVISION）DS-2CD3T45-I5 400...,499.00
154548,1,金士顿（Kingston）U盘 DTSE9 32GB,89.00
169341,1,罗技 MK245 Nano 无线键鼠套装鼠标键盘套装（黑色）,119.00
191203,1,JH晶华 六类通用网线跳线 蓝色2米 2米,6.83
580,1,罗技 LS1 USB有线激光鼠标 黑色,93.56
270,1,金士顿 DT101G2-32G 旋转式U盘 紫,109.00
144420,1,闪迪（SanDisk）高速（CZ48）16GB U盘 USB3.0,49.40
176182,1,华为(HUAWEI) M3 8.4英寸 (八核 海思麒麟950 ...,2290.27
144453,1,闪迪（SanDisk）酷铄(CZ73) 64GB USB3.0,138.50
880,1,秋叶原 QS2608AT305 超五类高速网线 305米/箱,474.05
135647,1,TP-LINK TL-WN823N 300M 迷你型无线USB网...,64.69
161006,1,联想（Lenovo）M120光学鼠标 黑色,30.59
181329,1,绿联 11190 HDMI 1.5米 2.0版视频线,55.00
161876,1,希捷 ST4000NM0035 V5系列 企业级硬盘4TB,1266.80
144510,1,普联 TL-WR886N 450M无线路由器（宝蓝）,98.01
163986,1,国产 10米 2芯 单股纯铜电话线,22.80
168669,1,闪迪 32G 读速150MS Type-C USB 3.1双接口...,140.00
195550,1,得胜 DA-237 窗口双向对讲机银行柜台医院车站邮局窗口专用扩...,350.00
148454,1,罗技 MK275 无线套装/黑色,117.00
175661,1,CNCOB rj11 镀金4芯电话水晶头/6P4C水晶头 约10...,55.00
177729,1,TP-LINK TL-WN826N USB无线网卡,86.00
160591,1,友讯 DES-1005C5口 交换机,63.00
152155,1,飞利浦 高速超五类网线 SWA1938/93 10米,24.65
155282,1,金士顿 CLASS10 64G SD卡 存储卡 高速相机卡,208.00
163563,1,金士顿 4G 1333双面 三代电脑内存条4G双面宽条,319.00
189887,1,闪迪 酷铄 16GB U盘（SDCZ73-016G-Z46）,45.44
137925,1,爱国者 R5530 远距高清降噪小巧超薄专业录音笔 8G黑色,437.00
179917,1,川宇kawau C396 USB3.0 读卡器 读卡器3.0 二...,29.90
146644,1,索尼 ICD-TX650 迷你易携带TX50升级款16G录音笔 黑,989.00
164313,1,安普（AMP）6-219586-4 原装超五类网线 蓝箱 305米,659.00
194631,1,绿联 30221一拖四HUB转换器/USB3.0分线器 1.5m,69.00
182624,1,TP-LINK TL-WR842N 双天线4口300M无线路由器,98.00
178329,1,绿联 10328 USB2.0 3米 打印机数据线 黑,20.00
175792,1,国产 NSM-CC20 2.5寸 移动硬盘包/防震包 颜色随机,14.00
189886,1,闪迪 酷铄 32GB U盘（SDCZ73-032G-Z46）,69.20
136651,1,TP-LINK TL-WVR308 300M无线VPN路由器8口...,377.00
144425,1,金士顿（Kingston）DTSE9 32GB U盘（银灰）金属...,68.71
179036,1,华为(HUAWEI) M3 青春版 8.0英寸 平板电脑(哈曼卡...,1800.02
192604,1,TP-LINK TL-SF1005D 5口百兆交换机 4口网络分...,75.00
182407,1,赛康 USB延长线 5米 公对母数据连接线,25.00
178331,1,绿联 30165 1米 USB安卓充电 Type-C数据线 白色,23.00
166884,1,磊科 NS108D 8口百兆交换机,65.21
191206,1,JH晶华 6类通用网线跳线 黑色1米 1米,4.85
170069,1,希捷 新睿翼 STEA4000400 2.5寸硬盘 USB3.0...,939.00
161262,1,三星（SAMSUNG）128G 全金属五防 USB3.0 高速闪...,276.21
148463,1,罗技 M330 无线静音鼠标 黑色,119.00
141109,1,富士通（Fujitsu）iX500扫描仪A4高速双面自动进纸无线...,2770.02
179284,1,惠斯特 H10 激光笔 黑,123.80
152149,1,飞利浦 高速六类网络跳线 SWA1946B/93,12.87
142185,1,罗技（Logitech）M186无线鼠标 灰色（910-004131）,68.31
169093,1,得力 2803 翻页激光笔 教学笔 无线商务投影仪笔 锂电池,137.00
164505,1,兰贝 UC5E-5 超五类非屏蔽数据跳线8芯 5米,21.50
144561,1,360安全无线路由器P2 5G光纤级高速智能路由（银白色）,147.51
193462,1,国产 T5 双头插 连接线 白色,6.00
149720,1,希捷（Seagate）STDR1000300,434.61
163567,1,金士顿 4G 2133 DDR4 四代内存普条 台式机内存条,575.00
140024,1,罗技（Logitech）MK270无线键鼠套装(920-003381),127.71
161021,1,小米（MI）便携鼠标 银色,98.01
175890,1,华硕 ASUS DRW-24D5MT 台式电脑内置光驱DVD刻录机,139.00
154643,1,西部数据 WD40PURX 4T紫盘4TB监控录像机台式机 电脑硬盘,725.00
114473,1,罗技 MK270 无线键鼠套装 鼠标键盘套装,110.60
144436,1,闪迪（SanDisk）OTG 64GB 安卓手机U盘,153.35
148538,1,蓝色妖姬 Z506 内置麦克风高清摄像头 黑色,58.90
884,1,西部数据 WDBU6Y0020BBK Elements新元素系列...,851.00
194932,1,得力 2801G 可充电 绿光便携式翻页笔/PPT翻页笔/激光翻...,154.00
161417,1,闪迪　64G SD卡SDXC存储卡 95MB/s UHS-I,300.00
1001,1,希捷 STEA2000400 Expansion 新睿翼2TB ...,665.00
179191,1,绿联 音频延长线3.5mm 公对母 加长1.5米,29.00
188247,1,TP-LINK TL-SG1008D 8口千兆铁壳 交换机,200.00
142207,1,吉选（gesobyte) XM110 USB有线游戏鼠标 黑色,28.71
191371,1,飚王 SHU017 HUB 4口飞梭集线器,27.00
187577,1,TP-LINK TL-WR886N 三天线450M无线路由器 宝蓝,102.60
751,1,TP-LINK TG-3269C 千兆PCI网卡,44.84
161292,1,TP-LINK TL-WDR5620 1200M 11AC智能双...,127.71
136205,1,TP-LINK TL-WR890N 450M无线路由器(全金属机...,151.50
144435,1,闪迪（SanDisk）OTG 32GB 安卓手机U盘 USB3.0,89.00
176469,1,罗技 M186 无线光学鼠标 灰色,70.00
170163,1,得力 2803 可充电激光笔 黑,159.00
135661,1,希捷 STDR2000300 Backup Plus 睿品升级版...,877.99
165633,1,威迅 VAA-V05 HDMI转VGA转换器 黑色,41.60
140035,1,罗技（Logitech）MK345无线键鼠套装(920-006490),187.11
181553,1,绿联 40253 高清视频转接 HDMI转VGA线转换器 配,58.00
144492,1,美国网件（NETGEAR) JNDR3000 600M并发双频 ...,187.11
194944,1,国产 3米 电话线,7.00
155277,1,金士顿 TF CLAA10 64G 内存卡储存 高速tf卡,204.70
932,1,飞利浦 VTR5100 8GB 录音笔 经典锖,399.00
189870,1,爱国者（aigo）苹果U盘U368-32G(银),148.40
137927,1,爱国者 R6611 声控录音笔 8G,217.60
173261,1,戴尔 服务器 ECC 内存条 32G DDR4 2400Mhz ...,4169.00
163587,1,汉王 扫描笔 V587 汉王速录笔汉王扫描笔,599.00
265,1,华硕 SDR-08B1-U 外置超薄DVD光驱 黑色,315.00
188187,1,金士顿 1600 DDR3 4GB 台式机内存条,320.00
149563,1,睿因 wavlink WL-NWU320G USB3.0千兆网卡,78.21
195406,1,大华 DH-IPC-HDW2125C-A 130万半球摄像头,668.00
160889,1,西部数据（WD）WDBYNN0010BBK-CESN 移动硬盘 ...,385.11
144545,1,TP-LINK 450M无线路由器（金属机身） TL-WR890N,133.65
142265,1,雷柏（Rapoo） M17无线光学鼠标 黑色 黑色,31.68
164298,1,罗技 MK200 USB有线多媒体键鼠套装 黑,98.00
154830,1,山泽 SZ-5305 工程级超五类高速网线 网络跳线 305米/箱,498.00
193750,1,TP-LINK TR-962D 百兆单模双纤收发器,177.70
137191,1,罗技 PRO C920 高清网络摄像头,629.10
163570,1,金士顿 8G 2400 DDR4 台式机内存条 单条8GB,795.00
175888,1,汉王 免驱版手写板 无线笔手写板,319.00
177699,1,希捷 STEA4000400 Expansion新睿翼4TB 2...,1035.00
144433,1,闪迪（SanDisk）酷豆（CZ43）16GB U盘,58.41
194624,1,国产 QT-817 8米/根 电话线 白色,8.50
169827,1,TP-LINK TR-962D 百兆SC单模双纤光纤收发器 光电转换器,189.00
160877,1,希捷（Seagate）STDR2000301,583.11
175993,1,金士顿 DTSE9G2 128GB U盘 USB3.0 金属银...,417.00
140724,1,苏宁自营 金士顿 (Kingston) 低电压版 DDR3 16...,494.01
189889,1,闪迪 酷豆 16GB U盘（SDCZ33-016G-Z35）,41.58
166110,1,飞利浦 VTR8200 便携音视频记录仪 高清红外广角夜视摄像机...,2280.00
168160,1,希捷 移动硬盘 STDR4000300 2.5英寸 Backup...,1099.00
162028,1,秋叶原 Q-601 hdmi线 高清线3D电脑接投影仪电视 5米,107.00
165359,1,希捷 移动硬盘 USB3.0 1TB 2.5寸,576.00
176369,1,得力 2801 翻页激光笔 红光100m 黑色,110.00
166183,1,微力达 全棉替换装 拖布 拖把配件替换头,45.00
167721,1,金士顿 SD10VG2 128G 80MB/S 银色,369.00
175660,1,CNCOB rj45 非屏蔽8芯镀金 超五类网络线接头/网线水晶头,39.60
114483,1,罗技 K230 无线键盘,96.00
114510,1,罗技 MK220 无线光电键鼠套装 鼠标键盘套装,103.00
154191,1,飞利浦 VTR 5100 VTR5100专业录音笔正品微型迷你超...,410.00
179295,1,绿联 11150 1.5m HDMI转DVI线 转接线 黑色,35.00
174944,1,闪迪 32G 读速95MB/s 储存卡 内存卡 SD卡,196.00
142194,1,吉选（gesobyte) WM1001 可充电静音无线鼠标 黑色,29.60
166800,1,兰贝 超五类4对非屏蔽双绞线 网线 CLA04-UC5E 305米/箱,560.00
165852,1,希捷 STDR5000300 5TB USB3.0移动硬盘,1387.00
148460,1,罗技 M320 无线鼠标 灰色,121.70
168238,1,得力 3938 无线遥控教学激光笔 可翻页 红光,136.00
114504,1,罗技 M557 无线蓝牙鼠标 红,147.00
195407,1,大华 DH-IPC-HFW2125M-I1 130万枪机摄像头,668.00
154969,1,定澄 电话线 100米/卷,49.97
142177,1,罗技（Logitech）G100s游戏鼠标 蓝色(910-003...,137.61
175208,1,闪迪 OTG 128GB 至尊高速 USB3.0手机U盘（mic...,320.00
144513,1,普联 TL-WR886N 450M无线路由器（水蓝）,98.01
154799,1,得力　3938　激光笔,136.00
163566,1,金士顿 8G 1600内存条 笔记本内存条8G DDR3,595.00
136193,1,罗技 K400 无线键盘 黑色,200.00
145186,1,全新Kindle电子书阅读器（黑色）,552.42
191016,1,希捷新酷鱼系列台式机硬盘盒装(ST1000DM010),296.01
168240,1,得力 3937 翻页激光笔(黑色) PPT演示笔,109.60
167473,1,金士顿 内存卡 128G 高速SD卡 内存卡,369.00
152147,1,飞利浦高速超五类网络线数据连接线SWA1938/93-2(2米),9.80
192603,1,TP-LINK TL-AP450D 企业商用大功率无线桌面式路由...,313.00
186974,1,三星（SAMSUNG）C24F399FHC 23.5英寸显示器,959.31
143500,1,索尼录音笔ICD-TX650BC2 黑色,929.00
188835,1,WDBUZG0010BBK-0B,385.11
175810,1,罗技 MK850 无线键鼠套装,675.00
152772,1,SANDISK(闪迪)ExtremePro(32G)SD卡 高速...,140.48
164854,1,国产 PCI-E网卡 1000M网卡,56.00
192789,1,神思 SS628-500 手持式二三代身份证阅读器,3154.00
162079,1,闪迪 64GB至尊极速 CompactFlash存储卡 CF卡 ...,475.00
144428,1,闪迪（SanDisk）酷刃（CZ50）32GB U盘,59.30
144432,1,闪迪（SanDisk）酷豆（CZ43）64GB U盘 USB3.0,148.40
191028,1,西部数据(WD)蓝盘 1TB 台式机机械硬盘,303.53
161847,1,希捷 ST2000DM001/006 2TB台式机硬盘 2t酷鱼...,512.00
180030,1,闪迪 OTG-64G OTG系列 U盘,153.00
178241,1,西部数据 WD10EZEX 蓝盘 1TB SATA6Gb/s 7...,425.00
192579,1,TP-LINK TL-EC600-3 六类非屏蔽网络跳线 3米 灰,35.00
192580,1,TP-LINK TL-EC600-5 5米六类非屏蔽网络跳线灰,48.00
182617,1,TP-LINK TL-WDR6500 11AC双频无线路由器1300M,228.00
142193,1,吉选（gesobyte) M800 USB有线鼠标 黑色,9.80
196210,1,绿联 10458 mini dp（雷电）转VGA 转换头 （单位：根）,64.00
180605,1,国产 双花 4平方 单芯多股电线 95米/卷,395.00
193170,1,闪迪 至尊超极速SD卡 32GB（SDSDXXG-032G-ZN...,147.51
164504,1,兰贝 UC5E-3 超五类非屏蔽数据跳线8芯 3米,14.50
178330,1,绿联 30159 1米 USB安卓充电 Type-C数据线 黑,23.00
192423,1,安普康 50U镀金 纯铜RJ45工程级六类 水晶头 (100个/盒),140.00
189895,1,爱国者U盘 U286 16G（蓝色）,49.40
191445,1,华为 S1700-24GR 24口千兆非网管 交换机,840.00
181984,1,绿联 10317 3米 USB2.0延长线公对母 黑色,28.00
188916,1,方正(FOUNDER) Q1500 A3 1500万像素高拍仪扫描仪,1681.02
144634,1,联想（lenovo）商用扬天显示器19.5宽LED,711.81
161275,1,TP-LINK TL-WDR6500 1300M双频无线路由器 ...,197.01
140040,1,吉选（gesobyte) WKM138 无线键鼠套装,49.40
179989,1,秋叶原 Q-601 1M HDMI数字高清线 2.0版,39.00
170022,1,华为（HUAWEI）联通/电信双4G版无线路由器 移动随身随行W...,493.00
145196,1,华为(HUAWEI)M3 BTV-DL09日晖金64GB LTE...,2661.12
182839,1,绿联 11606 DVI连接线 DVI24+1转换线 DVI-D...,45.00
182860,1,绿联 10311 2.0 USB数据线 公对公 2米 双头移动硬...,15.00
182093,1,闪迪 CZ48-128GB 至尊高速USB3.0 U盘,319.60
140134,1,吉选（Gesobyte) 魔蝎手G16 USB有线游戏键盘,29.60
142182,1,罗技（Logitech）M186光学无线鼠标 红色（910-00...,68.31
874,1,TP-LINK TL-WN725N 无线USB网卡 黑色,55.10
160888,1,西部数据（WD）WDBYNN0010BWT-CESN 移动硬盘 ...,444.51
194693,1,闪迪 存储卡128g 通用高速手机内存卡micro sd卡tf卡,245.00
155278,1,金士顿 TF CLASS10 128G 内存卡储存高速tf卡,372.80
192928,1,希捷 Expansion STEA2000400 新睿翼2TB ...,595.00
192422,1,秋叶原 CH0517S 3+6线芯 3米 VGA连接线 黑色,58.00
188839,1,东芝（TOSHIBA）Alumy系列 1T移动硬盘 2.5英寸U...,429.66
181933,1,TP-LINK TL-WDR6500 无线路由器 1300M 1...,273.00
135619,1,TP-LINK TL-WDR5600 900M 11AC双频无线...,169.00
195268,1,中控智慧 Live20R 高性能指纹采集器,520.00
189897,1,爱国者U盘U360-128G（金色）,375.21
140250,1,东芝（TOSHIBA）HDTB310YK3AA 高速USB3.0...,375.21
142299,1,吉选（Gesobyte) M900 USB有线鼠标 白色 白色,9.80
180706,1,得力 2804 USB无线激光笔,199.00
196644,1,秋叶原 Q-354 音频转接线 黑色 1.8m,9.00
180008,1,金士顿 DTSE9G2/64G 64GB USB3.0 金属U盘,245.00
154701,1,金士顿64G UHS-1 SDXC存储卡(土豪金)(SDA106...,226.71
196460,1,爱国者商务U盘U266-16G(黑),36.53
179565,1,安普 1427071-6 AMP六类非屏蔽网线 305米,825.00
195966,1,闪迪 OTG 64GB 至尊高速 USB3.0手机U盘 读150...,153.00
174728,1,华旭 金卡 HX-FDX3S (USB通讯) 身份证阅读器 识别扫描器,1460.00
179344,1,国产 20米 网线 带水晶头,68.00
147863,1,得力 3959 指纹加人脸识别考勤机 混合识别打卡机 真人语音,837.00
180151,1,罗技 M337 蓝牙鼠标 黑色,149.00
140733,1,苏宁自营 金士顿(Kingston)DDR4 2400 8G 台...,662.31
189898,1,立达（Gigastone）U204 OTG手机U盘16G 白色,28.51
174045,1,金士顿 DDR3 1333 4G 台式机内存条,325.00
170998,1,华视 CVR-100UC 身份证阅读器,1600.00
759,1,TP-LINK TL-WDN5200 11AC双频无线USB网卡 黑色,104.21
163575,1,金士顿 8G 2133 DDR4 8G笔记本内存条 四代内存条 ...,820.00
161826,1,西部数据 WD10PURX 1TB 紫盘 企业级 监控 台式机 ...,384.00
196137,1,金士顿 DTSE9G2 32G U盘金属 USB3.0高速u盘,99.00
135722,1,索尼 ICD-TX650 16G数码锂电录音棒 银色,1112.00
192325,1,Deli 得力2802P 100m控制翻页笔/PPT翻页笔/激光...,48.51
168006,1,罗技 LOGITECH K480 多功能蓝牙键盘 白色,205.00
180811,1,TP-LINK TL-FC311A-20 千兆单模单纤光纤收发器...,139.00
191053,1,苏宁自营 金士顿(Kingston)A400系列 240G SA...,622.71
188244,1,国产 绿色光 教学激光笔,60.00
154197,1,现代 HYM-4058 (8G) 录音笔 微型,165.50
182616,1,TP-LINK TL-R860+ 8口有线宽带路由器,182.00
187999,1,方正 Q1080 高拍仪扫描仪 1000万像素 A4硬底座,1158.00
179297,1,绿联 11672 1m DV101 DVI线 黑色,85.00
191842,1,秋叶原 Q-569 5m 六类千兆网线,32.00
141155,1,罗技（Logitech）C170摄像头（960-000997）,84.15
178789,1,金士顿 DT 100G3 128GB USB3.0 U盘 高速车...,380.00
194150,1,小米 路由器3G 双核双千兆 光纤级 高增益四天线 256M大...,275.00
160872,1,希捷（Seagate）STEA4000400,898.92
160879,1,希捷（Seagate）STDR2000303,563.31
160880,1,希捷（Seagate）STDR1000301,375.21
181888,1,金士顿 UHS-I 32GB 80MB/s TF(Micro S...,103.80
143499,1,索尼录音笔ICD-TX650TC2 棕色,929.00
182155,1,西部数据 WDBYNN0010BWT-CESN 移动硬盘,470.00
137104,1,佳能 LiDE220 平板式便携扫描仪,668.00
165026,1,友讯 D-LINK DGE-871 千兆多模以太网光纤收发器,524.00
192424,1,东芝 新黑 1TB 2.5英寸 USB3.0 移动硬盘 黑色,450.00
154550,1,金士顿（Kingston）U盘 DT100G3 32GB,88.01
166081,1,闪迪 32GB 80MB/秒 高速移动存储卡,138.00
137928,1,爱国者 R5599 专业降噪远距双麦克无线录音笔 8G,617.00
179702,1,闪迪 UItra 16G class10 相机内存卡,68.60
145147,1,Kindle Paperwhite全新电子书阅读器,948.42
176124,1,闪迪 SDCZ50-064G-Z35 酷刃64GBU盘 黑红,149.00
176140,1,kindle x 咪咕 电子书阅读器（黑色）,651.42
144417,1,得力2804显示屏翻页笔 绿色激光清晰可见 无线商务激光笔 锂电池,270.27
176161,1,华为(HUAWEI) M2 10寸 A01W (八核 海思麒麟9...,2689.43
188985,1,YI小蚁云台摄像机1080P(黑色)YHS.2016,296.01
161860,1,希捷 ST3000DM001/008 3TB台式机硬盘 3t酷鱼...,637.00
154699,1,金士顿（Kingston） 32G(CLASS10)SDHC存储...,81.08
191056,1,【苏宁自营】 Samsung/三星850 EVO 250G SS...,692.01
